"month","site_no","NO3_Estimate","NO3_Upper","NO3_Lower"
"2018-07","usgs08164450",2742.2345116196943,4633.585652096785,1650.7093850412218
"2018-08","usgs08164450",1648.133813056344,2721.760804884519,1026.5640010979346
"2018-09","usgs08164450",1783.754259538373,2918.2272712930812,1111.3309333685331
"2018-10","usgs08164450",1494.8069528145554,2416.5335580656624,935.430830022436
"2018-11","usgs08164450",2216.2530619429913,3847.407142786192,1308.8527427095473
"2018-12","usgs08164450",1114.2105868667122,1848.3000258491836,684.1352247479988
"2019-01","usgs08164450",1702.528951118822,2877.554306119631,1021.6652241184719
"2019-02","usgs08164450",1708.6039788459543,2932.9746290830367,1027.866025761257
"2019-03","usgs08164450",3313.2751656445616,5773.330676691612,1965.1725953661403
"2019-04","usgs08164450",3243.9593217330903,5661.243612591898,1925.7502078278796
"2019-05","usgs08164450",3684.6371861398566,6374.471330339832,2196.6974530856073
"2019-06","usgs08164450",3385.5795262843203,5923.7525343895695,1996.606578221704
"2019-07","usgs08164450",2742.2346323910883,4633.585760522461,1650.709333260632
"2019-08","usgs08164450",1648.1338854130859,2721.7608882173763,1026.5639187459951
"2019-09","usgs08164450",1783.7543377492395,2918.227571218248,1111.3309359948641
"2019-10","usgs08164450",1494.807018191703,2416.5336816309027,935.4308737934077
"2019-11","usgs08164450",2216.2531586466134,3847.407912370503,1308.8526903330933
"2019-12","usgs08164450",1114.2106353993686,1848.3001336410643,684.1352780171583
"2020-01","usgs08164450",1702.5290250733717,2877.554501454734,1021.6652545402101
"2020-02","usgs08164450",1758.6074655991795,3020.044877920683,1058.298975329653
"2020-03","usgs08164450",3317.9942686257414,5781.178915582682,1967.548236909515
"2020-04","usgs08164450",3298.9472780955302,5757.754293016472,1958.797029122928
"2020-05","usgs08164450",3649.5429472163246,6309.102799551934,2176.1807534374025
"2020-06","usgs08164450",3416.687154009351,5986.301587192103,2012.3545246792535
"2020-07","usgs08164450",2655.6612458421064,4474.259046058837,1602.3884771699923
"2020-08","usgs08164450",1876.7501924836586,3100.4455948115983,1167.8880720267375
"2020-09","usgs08164450",1576.8146831707822,2575.6359669888134,983.2840651858887
"2020-10","usgs08164450",1492.6476499396915,2416.7663646571414,932.6602885530642
"2020-11","usgs08164450",2211.57338376804,3837.550753268484,1306.7272381615699
"2020-12","usgs08164450",1203.1812909456248,2003.2585683091365,737.0669311409417
"2005-01","usgs08164503",14328.635660214268,34401.53319629694,6209.469865480212
"2005-02","usgs08164503",12491.236470192898,29874.75205085156,5383.5498692120345
"2005-03","usgs08164503",23762.50934221629,58057.146759012336,10007.885051316574
"2005-04","usgs08164503",26328.117245974423,66185.35514475015,10914.630285064348
"2005-05","usgs08164503",29172.50269628789,74927.03913021453,11937.493925640792
"2005-06","usgs08164503",15681.284690795748,40636.4029081891,6389.015924660543
"2005-07","usgs08164503",11337.78948838357,28999.42737780725,4611.408234297778
"2005-08","usgs08164503",2871.258541941482,7267.727562935743,1185.622103434142
"2005-09","usgs08164503",6803.577584848278,17331.987211998054,2763.449127389408
"2005-10","usgs08164503",5944.39690381697,14876.661610150975,2454.423247028254
"2005-11","usgs08164503",11560.68642073065,29323.643823638973,4698.791432754662
"2005-12","usgs08164503",6160.038195254706,14488.105771750219,2728.029803094161
"2006-01","usgs08164503",13727.78615093988,32405.63053196316,6068.567781502619
"2006-02","usgs08164503",11964.337904409065,28076.758695015495,5247.97349283093
"2006-03","usgs08164503",22754.247541252338,54739.171055755076,9731.414434477741
"2006-04","usgs08164503",25200.355560369637,62786.01847288618,10499.497047619388
"2006-05","usgs08164503",27909.83240937667,70385.99197475566,11596.867749311517
"2006-06","usgs08164503",14995.15072068449,38295.617999045404,6155.483714914073
"2006-07","usgs08164503",10836.738370302208,27433.47870236212,4482.317142810323
"2006-08","usgs08164503",2742.032982166678,6804.063122345948,1147.0349323172752
"2006-09","usgs08164503",6494.593680688602,16299.066398176405,2673.438909626919
"2006-10","usgs08164503",5669.959802337773,14066.965553861088,2369.094227419944
"2006-11","usgs08164503",11018.617831652906,27623.021854401042,4522.652198915594
"2006-12","usgs08164503",5867.941539772974,13655.633442450402,2648.972611376268
"2007-01","usgs08164503",13064.501318548848,30401.784051397244,5872.717842850468
"2007-02","usgs08164503",11377.72665667143,26242.20135936222,5044.955243670306
"2007-03","usgs08164503",21624.5042338434,50881.64900803533,9347.596840735532
"2007-04","usgs08164503",23927.263160100167,59395.33826242097,10032.75134729043
"2007-05","usgs08164503",26476.394280155437,65839.86384078364,11145.38699727272
"2007-06","usgs08164503",14212.975335264842,35640.86047783343,5884.967972377972
"2007-07","usgs08164503",10263.967585148024,25791.17709327066,4298.730759637846
"2007-08","usgs08164503",2593.805268405729,6327.834664591663,1101.097314689806
"2007-09","usgs08164503",6139.765590386558,15186.276319253147,2551.6792358058187
"2007-10","usgs08164503",5354.311859432422,13094.387309543827,2267.2603064466543
"2007-11","usgs08164503",10394.49409778014,25945.37745339294,4330.528618395882
"2007-12","usgs08164503",5531.431867301081,12672.623003339366,2548.874591524982
"2008-01","usgs08164503",12299.886446754357,28158.15155487256,5595.872065564931
"2008-02","usgs08164503",11070.668963697646,25013.98248794232,4950.788174628094
"2008-03","usgs08164503",20631.8865788926,47669.51788183494,9011.477826577917
"2008-04","usgs08164503",22220.980717915787,54140.084729108006,9454.54902912164
"2008-05","usgs08164503",24933.413910017924,60939.626105336516,10592.71405683201
"2008-06","usgs08164503",12942.002346419038,32111.656951773446,5415.3141377804495
"2008-07","usgs08164503",9464.144780077666,23591.28798228775,4027.2278886872764
"2008-08","usgs08164503",2924.927282108111,7287.780596846616,1226.9682088672
"2008-09","usgs08164503",5291.338382468102,12926.040567165228,2227.1669627680662
"2008-10","usgs08164503",5033.134511891542,12282.244385204287,2148.5471895206497
"2008-11","usgs08164503",9755.681482642123,24017.099666208003,4091.262889220057
"2008-12","usgs08164503",6938.619705451589,16055.376359337371,3161.5765312193425
"2009-01","usgs08164503",11439.70385762429,25967.546758267858,5262.012297870682
"2009-02","usgs08164503",9945.149758037302,22212.156717664202,4470.940037946688
"2009-03","usgs08164503",18873.88183807748,42851.44052725582,8316.919564355494
"2009-04","usgs08164503",20842.511354133196,50119.180304896996,8960.39320503491
"2009-05","usgs08164503",23021.31653916423,55429.274980715374,9923.697944660005
"2009-06","usgs08164503",12338.089732876799,30235.102396868868,5260.593588839985
"2009-07","usgs08164503",8898.173528779767,21971.40309504726,3805.9207766413406
"2009-08","usgs08164503",2243.8593477712207,5442.748434080934,961.9910901361268
"2009-09","usgs08164503",5306.400728450421,13095.856095795194,2226.0767087262175
"2009-10","usgs08164503",4620.277143920649,11241.235739142527,1967.7482718113158
"2009-11","usgs08164503",8957.491624672204,22025.012723268912,3779.3556815485745
"2009-12","usgs08164503",4762.49852955007,10761.25142221718,2235.897540778217
"2010-01","usgs08164503",10575.61555030783,24059.100870617567,4883.178379155854
"2010-02","usgs08164503",9192.320832665175,20448.69132996433,4152.367941190786
"2010-03","usgs08164503",17443.012914268314,39498.95379813019,7711.464508959106
"2010-04","usgs08164503",19259.919840435527,45809.792401294886,8341.718982792034
"2010-05","usgs08164503",21271.555372100705,51045.92234693975,9255.49629452398
"2010-06","usgs08164503",11399.82672625824,27823.494224316677,4921.941386612364
"2010-07","usgs08164503",8221.401165197452,20324.79498861661,3523.018914486669
"2010-08","usgs08164503",2073.2509626720575,5069.429994760281,889.5786998850732
"2010-09","usgs08164503",4903.090955948206,12037.122555540695,2058.9050651221173
"2010-10","usgs08164503",4269.464115281714,10378.499245503253,1814.014232192405
"2010-11","usgs08164503",8278.202922762972,20427.889370700876,3497.796203609475
"2010-12","usgs08164503",4401.718444752207,9905.664804826529,2063.72218373894
"2011-01","usgs08164503",9776.0918089669,22112.64327052646,4495.236562346671
"2011-02","usgs08164503",8498.613230120376,18915.254792296346,3846.915977574394
"2011-03","usgs08164503",16128.822258679378,36715.75652331609,7156.090270363135
"2011-04","usgs08164503",17812.34939793372,42065.11916488839,7801.346987545699
"2011-05","usgs08164503",19676.671677826074,46929.10377967823,8635.91343303492
"2011-06","usgs08164503",10547.120779147705,25668.96594754285,4598.149858497792
"2011-07","usgs08164503",7607.710158711197,18932.264155329463,3286.021018068227
"2011-08","usgs08164503",1919.04828170061,4701.387826509976,825.916248078568
"2011-09","usgs08164503",4539.041786958866,11117.335856918393,1908.8540153056524
"2011-10","usgs08164503",3953.441571793016,9562.880069780522,1681.1024012445143
"2011-11","usgs08164503",7667.235297162615,18959.604348284924,3234.990552523859
"2011-12","usgs08164503",4077.539107388125,9136.736680653663,1899.714757527679
"2012-01","usgs08164503",9058.780975287742,20440.51167421024,4157.250372214143
"2012-02","usgs08164503",8148.75714048145,18223.924542282966,3695.7961989244245
"2012-03","usgs08164503",15180.268467158794,34701.45032654288,6728.412715693697
"2012-04","usgs08164503",16342.581629377135,38661.58344677924,7209.827484218101
"2012-05","usgs08164503",18332.57715175366,43727.003736020924,8132.929066033264
"2012-06","usgs08164503",9514.420660972573,23232.35630246551,4188.800116707842
"2012-07","usgs08164503",6957.416761269761,17380.168663514098,3020.8382700426478
"2012-08","usgs08164503",2150.460557797264,5347.932932605547,914.7719448440553
"2012-09","usgs08164503",3890.7668030811565,9467.78197931909,1648.2869260010173
"2012-10","usgs08164503",3702.0397787505453,8982.43306254369,1573.1992228212348
"2012-11","usgs08164503",7178.419734419694,17798.226317432258,3013.2788537962024
"2012-12","usgs08164503",5107.757699038744,11540.911802765402,2312.344338665781
"2013-01","usgs08164503",8425.976439929696,19153.022259976893,3834.0961676145575
"2013-02","usgs08164503",7329.458596531004,16510.817574792098,3308.4025801094754
"2013-03","usgs08164503",13917.506265080778,31887.677782071172,6148.232232514712
"2013-04","usgs08164503",15381.950432930995,36568.76874630917,6771.976741271157
"2013-05","usgs08164503",17004.527096173042,40749.68216953664,7540.221314250705
"2013-06","usgs08164503",9121.285590444735,22231.928669634326,4029.489349040981
"2013-07","usgs08164503",6583.298745389136,16510.233335288387,2847.5227451377527
"2013-08","usgs08164503",1662.4179987562613,4073.7008372684295,714.3931879716033
"2013-09","usgs08164503",3934.060984963885,9692.68776783395,1644.6864473897942
"2013-10","usgs08164503",3429.662003412419,8333.770201252079,1454.3947989703877
"2013-11","usgs08164503",6657.154834656296,16645.601385046084,2778.4971161180597
"2013-12","usgs08164503",3542.572910349213,7905.5769230107835,1625.021119560252
"2014-01","usgs08164503",7878.498878234014,17904.25674665421,3568.401844762021
"2014-02","usgs08164503",6856.274316245298,15485.99530076951,3085.772552140084
"2014-03","usgs08164503",13024.0525861386,29974.005989540005,5738.910278274721
"2014-04","usgs08164503",14402.404590176508,34546.37118451133,6322.382476527755
"2014-05","usgs08164503",15930.300000683335,38435.2485857318,7022.724532440424
"2014-06","usgs08164503",8549.600433305628,20767.197380106456,3744.3257788122405
"2014-07","usgs08164503",6173.582208140409,15478.342606975524,2660.3402679323744
"2014-08","usgs08164503",1560.272171845778,3829.222817217828,664.5359469434669
"2014-09","usgs08164503",3693.882305996085,9153.63619435097,1531.1173676845683
"2014-10","usgs08164503",3222.7754873568742,7850.263883209256,1354.5489122918761
"2014-11","usgs08164503",6260.317203462072,15713.549560720809,2610.316686068792
"2014-12","usgs08164503",3333.2910462126197,7461.3320233778095,1515.5477565668266
"2015-01","usgs08164503",7420.453250835042,16755.03958771984,3340.874462218064
"2015-02","usgs08164503",6462.969369892019,14680.328450307432,2902.3473438172337
"2015-03","usgs08164503",12286.000401825435,28335.472296269603,5395.518821345605
"2015-04","usgs08164503",13600.829057313627,32815.3315939798,5953.991924431068
"2015-05","usgs08164503",15059.933710462588,36601.34009448247,6590.844637556505
"2015-06","usgs08164503",8091.090349465249,19617.998978460815,3529.8939429020757
"2015-07","usgs08164503",5848.013244559857,14668.070031503648,2503.3307656918328
"2015-08","usgs08164503",1480.4858264453746,3640.1750701840156,626.4742536387901
"2015-09","usgs08164503",3507.895219142932,8745.513610650007,1442.8626683154196
"2015-10","usgs08164503",3065.141700182773,7489.50909234678,1280.7408180823159
"2015-11","usgs08164503",5962.729303455204,14954.454010313111,2464.473169613884
"2015-12","usgs08164503",3178.2178841086834,7132.495266084044,1433.638491598365
"2016-01","usgs08164503",7088.141435837173,15976.125423346679,3175.7963748546267
"2016-02","usgs08164503",6396.190585335585,14519.607681751992,2853.698405881858
"2016-03","usgs08164503",11948.58239583412,27729.95071143079,5261.545975309415
"2016-04","usgs08164503",12913.398068881746,31193.219038170446,5624.914569076077
"2016-05","usgs08164503",14540.931540769143,35522.368846976045,6324.757155998845
"2016-06","usgs08164503",7574.6702812368185,18389.27229343068,3292.5079279201705
"2016-07","usgs08164503",5556.347386779417,13927.19618795964,2370.8281407863233
"2016-08","usgs08164503",1727.4011790321433,4371.36386643824,715.9809872472305
"2016-09","usgs08164503",3133.7237990582425,7774.252344667748,1290.8034179389738
"2016-10","usgs08164503",2995.9349240211,7337.535617388164,1244.872590812818
"2016-11","usgs08164503",5835.811013128309,14523.474659729523,2383.2808696578577
"2016-12","usgs08164503",4169.792511604295,9547.00483293219,1817.6036364638942
"2017-01","usgs08164503",6912.51402110231,15728.37009280712,3077.4941391622606
"2017-02","usgs08164503",6040.127691580046,13760.896712168691,2682.097682552534
"2017-03","usgs08164503",11514.440208579195,26763.528552697044,5034.511924027694
"2017-04","usgs08164503",12796.656298549746,31168.535884423487,5552.8317547457655
"2017-05","usgs08164503",14222.834164425547,34865.01155545498,6128.062298821983
"2017-06","usgs08164503",7668.549419777082,18651.771076498597,3299.2247632186
"2017-07","usgs08164503",5559.460850337773,13906.96012265364,2355.8204701513405
"2017-08","usgs08164503",1414.75613212828,3494.3385794201567,595.605766115219
"2017-09","usgs08164503",3360.357195159342,8469.678462118349,1375.8710258926815
"2017-10","usgs08164503",2948.927038869163,7284.647252670207,1217.2133532830424
"2017-11","usgs08164503",5759.433836816348,14300.165391616367,2327.7285420412522
"2017-12","usgs08164503",3078.524205940888,6952.987864916775,1358.6356495057998
"2018-01","usgs08164503",6897.831324631053,15819.434914604539,3043.8672038895443
"2018-02","usgs08164503",6038.196974895026,13851.087454932222,2658.167693258387
"2018-03","usgs08164503",11528.337437317598,27068.184866104042,4975.8449152556395
"2018-04","usgs08164503",12838.636624220664,31474.52100503267,5527.574633828486
"2018-05","usgs08164503",14296.964081580822,35590.552842641926,6109.596650493774
"2018-06","usgs08164503",7722.103851575715,18969.94219161405,3293.3889573258066
"2018-07","usgs08164503",5606.455793703247,14125.804649929569,2352.2587317229318
"2018-08","usgs08164503",1430.1360025125643,3565.6313427047585,599.5709019688086
"2018-09","usgs08164503",3400.5760445603332,8637.022950864637,1379.9980368900585
"2018-10","usgs08164503",2989.7558484690508,7457.262121011908,1231.8775290980363
"2018-11","usgs08164503",5848.700019506282,14665.316151907846,2344.5003152811964
"2018-12","usgs08164503",3129.739997382612,7139.588777152282,1365.5620778691768
"2019-01","usgs08164503",7025.106617377073,16151.200470361155,3057.805959263546
"2019-02","usgs08164503",6157.748523005556,14215.367324933983,2672.536412433736
"2019-03","usgs08164503",11769.442635838435,28092.327276864926,5020.363165441706
"2019-04","usgs08164503",13126.196140277436,32540.171599404486,5598.776318813802
"2019-05","usgs08164503",14636.621267158556,36692.43538462398,6226.859106611452
"2019-06","usgs08164503",7915.102274140405,19658.540677606754,3319.2713687906426
"2019-07","usgs08164503",5752.311472354593,14633.513314237987,2381.2127497420875
"2019-08","usgs08164503",1469.760220555957,3641.6076422791434,607.3080945127846
"2019-09","usgs08164503",3497.4305478802876,8969.251077495346,1402.040642531037
"2019-10","usgs08164503",3078.9211426792185,7756.210366033408,1245.2024556663266
"2019-11","usgs08164503",6030.170799612238,15126.231589962066,2374.61666498604
"2019-12","usgs08164503",3229.476749695028,7438.15702301716,1389.2637206077916
"2020-01","usgs08164503",7258.484050097927,16860.478790575395,3123.4597689463817
"2020-02","usgs08164503",6589.136632750418,15441.463529799337,2818.414597810076
"2020-03","usgs08164503",12371.171439933983,30326.77817300053,5229.698459413311
"2020-04","usgs08164503",13459.677704447975,34089.81268375674,5674.4457982174
"2020-05","usgs08164503",15250.013041271983,38828.16427296806,6414.200481072682
"2020-06","usgs08164503",7989.694477177297,20232.552205811433,3303.6383607142584
"2020-07","usgs08164503",5887.793067053358,15066.898977685503,2400.9733344816705
"2020-08","usgs08164503",1845.1525254245385,4749.7588298156525,740.4685653363598
"2020-09","usgs08164503",3358.9966221423606,8676.823847791555,1342.9004258054888
"2020-10","usgs08164503",3230.1997156041907,8294.129922781309,1290.6593753452223
"2020-11","usgs08164503",6325.442949319813,15968.165805703537,2472.193448990215
"2020-12","usgs08164503",4540.216060989572,10876.40520077631,1869.6519186077808
"2005-01","usgs08164504",9739.057759630281,32567.965577171726,3269.647916992518
"2005-02","usgs08164504",8043.014715536949,27161.2819675863,2885.0070090312033
"2005-03","usgs08164504",10916.919655131049,37471.33889073884,3908.916925541461
"2005-04","usgs08164504",8435.619468336265,28043.974522165598,2877.276966658455
"2005-05","usgs08164504",10448.526836530338,33709.13243415356,3642.5946225381863
"2005-06","usgs08164504",4088.707076421847,12905.839772023617,1460.5783478574645
"2005-07","usgs08164504",3786.106641979319,12477.127594927311,1287.2597157512357
"2005-08","usgs08164504",1602.6026807806763,5254.818691974188,538.9141138964652
"2005-09","usgs08164504",4165.6991079462105,14018.308630538679,1398.9478093227046
"2005-10","usgs08164504",5904.361134809052,20355.41900298169,1985.1504075599973
"2005-11","usgs08164504",15846.327331609838,53644.280262094275,5330.652357196361
"2005-12","usgs08164504",6984.5847490812175,23192.02300620464,2358.0074503269466
"2006-01","usgs08164504",9739.056827408025,32567.963351364397,3269.6477222765357
"2006-02","usgs08164504",8043.013782569898,27161.279186216947,2885.006530369452
"2006-03","usgs08164504",10916.918177644242,37471.33337798245,3908.916395159108
"2006-04","usgs08164504",8435.618134518438,28043.972182039866,2877.276286334521
"2006-05","usgs08164504",10448.524985380145,33709.12566753169,3642.594359400169
"2006-06","usgs08164504",4088.7062750121404,12905.839282955207,1460.5780755413136
"2006-07","usgs08164504",3786.105844375096,12477.125386936294,1287.25961175863
"2006-08","usgs08164504",1602.6023219598076,5254.817981775337,538.9141214411713
"2006-09","usgs08164504",4165.698157167758,14018.306225722215,1398.9475750406277
"2006-10","usgs08164504",5904.359761543641,20355.41604412244,1985.1496231725973
"2006-11","usgs08164504",15846.323738639261,53644.279585527795,5330.650494217683
"2006-12","usgs08164504",6984.583197121842,23192.01965675269,2358.0064679842862
"2007-01","usgs08164504",9739.054771215844,32567.952149354816,3269.647571033622
"2007-02","usgs08164504",8043.012212932772,27161.273735849813,2885.0058310574827
"2007-03","usgs08164504",10916.916214527091,37471.32130500978,3908.9161815479088
"2007-04","usgs08164504",8435.616774399547,28043.965063794392,2877.275606150698
"2007-05","usgs08164504",10448.52348561133,33709.11678865726,3642.594634093143
"2007-06","usgs08164504",4088.7057602861455,12905.83748351467,1460.5779054737602
"2007-07","usgs08164504",3786.105420708321,12477.12503819044,1287.2599189363182
"2007-08","usgs08164504",1602.6021582841383,5254.817329344865,538.9141941032597
"2007-09","usgs08164504",4165.697742891313,14018.301463394884,1398.9474362702094
"2007-10","usgs08164504",5904.359179703792,20355.415311941193,1985.1489456104985
"2007-11","usgs08164504",15846.321988570622,53644.283255239,5330.64944119546
"2007-12","usgs08164504",6984.582358590694,23192.02061253723,2358.005377443655
"2008-01","usgs08164504",9739.053419407768,32567.942822374353,3269.647467399344
"2008-02","usgs08164504",8132.864570500625,27464.017258610274,2918.2089126018977
"2008-03","usgs08164504",11547.999863332432,39651.696376733205,4121.585154373425
"2008-04","usgs08164504",7788.1638164479555,25787.140037176745,2657.732483863584
"2008-05","usgs08164504",10489.445141193506,33833.14226172724,3658.648588811426
"2008-06","usgs08164504",4042.943311552624,12775.658686585073,1442.2651471896156
"2008-07","usgs08164504",3724.4198044447553,12276.492064049973,1265.9899848150228
"2008-08","usgs08164504",1941.825642477881,6393.028037499881,651.5890124398903
"2008-09","usgs08164504",3874.6696637105565,13039.44969387476,1302.8322709415547
"2008-10","usgs08164504",6006.201628714216,20711.961340656355,2019.009430210378
"2008-11","usgs08164504",15859.707110026957,53660.64731652251,5337.317262625656
"2008-12","usgs08164504",9657.049617886045,32325.290382305982,3206.230130124957
"2009-01","usgs08164504",9739.050191696018,32567.92161457099,3269.646627867352
"2009-02","usgs08164504",8043.008400520134,27161.271714644907,2885.0056883044
"2009-03","usgs08164504",10916.911014167843,37471.28946288184,3908.9155102923064
"2009-04","usgs08164504",8435.61273251484,28043.940809236396,2877.2731090732855
"2009-05","usgs08164504",10448.518496220471,33709.096629089676,3642.5944145377307
"2009-06","usgs08164504",4088.7038255279535,12905.825659161563,1460.5772804088679
"2009-07","usgs08164504",3786.1036457280698,12477.119229702015,1287.2597585307908
"2009-08","usgs08164504",1602.6014400116603,5254.814017904119,538.914055196002
"2009-09","usgs08164504",4165.6959102302835,14018.285962521311,1398.9466898717235
"2009-10","usgs08164504",5904.35669998373,20355.40652456888,1985.1460042360445
"2009-11","usgs08164504",15846.31576021681,53644.268852336165,5330.6470545207585
"2009-12","usgs08164504",6984.579757369725,23192.020256482523,2358.0034858304466
"2010-01","usgs08164504",9739.05014650088,32567.906392243705,3269.6469222222067
"2010-02","usgs08164504",8043.008501472784,27161.269763849643,2885.0064941077994
"2010-03","usgs08164504",10916.911330667283,37471.27463025723,3908.9161136037865
"2010-04","usgs08164504",8435.613153287939,28043.933917004117,2877.272732197424
"2010-05","usgs08164504",10448.51926505629,33709.094081214076,3642.594754611279
"2010-06","usgs08164504",4088.7042158326076,12905.823268569266,1460.5774096575694
"2010-07","usgs08164504",3786.1040836302154,12477.116388875495,1287.2600795482933
"2010-08","usgs08164504",1602.6016924242672,5254.814216434624,538.9142083880195
"2010-09","usgs08164504",4165.696629171423,14018.281324316144,1398.9469333759662
"2010-10","usgs08164504",5904.357934600489,20355.410598101433,1985.1452379866896
"2010-11","usgs08164504",15846.319552623354,53644.281093341524,5330.647608009929
"2010-12","usgs08164504",6984.581578750737,23192.02883122419,2358.0033021248955
"2011-01","usgs08164504",9739.053048243668,32567.895164515285,3269.648032117168
"2011-02","usgs08164504",8043.011066361746,27161.27364386189,2885.008241940471
"2011-03","usgs08164504",10916.915009704142,37471.26319755873,3908.9187801502794
"2011-04","usgs08164504",8435.616168267801,28043.93227150282,2877.2732251576244
"2011-05","usgs08164504",10448.523026082312,33709.099069071905,3642.5959820984804
"2011-06","usgs08164504",4088.70568750966,12905.823061526116,1460.5781000527772
"2011-07","usgs08164504",3786.1054316324944,12477.114928374558,1287.2609820565115
"2011-08","usgs08164504",1602.6022068303796,5254.8156535009775,538.9143191048515
"2011-09","usgs08164504",4165.697910381807,14018.280067987282,1398.947338628858
"2011-10","usgs08164504",5904.359555169975,20355.413877859402,1985.144612034805
"2011-11","usgs08164504",15846.323428874724,53644.28928780017,5330.647680571596
"2011-12","usgs08164504",6984.583137673417,23192.03672253639,2358.0026877543096
"2012-01","usgs08164504",9739.054835031986,32567.87516280976,3269.64861134985
"2012-02","usgs08164504",8132.865946918707,27464.013053361843,2918.2130148663964
"2012-03","usgs08164504",11548.002102451273,39651.629895011174,4121.590132831476
"2012-04","usgs08164504",7788.165551625737,25787.11088805313,2657.730889820346
"2012-05","usgs08164504",10489.447739085683,33833.12781330945,3658.6502251030224
"2012-06","usgs08164504",4042.944413910851,12775.64596296161,1442.2659006156725
"2012-07","usgs08164504",3724.4208946299464,12276.48030993731,1265.9916667611392
"2012-08","usgs08164504",1941.8262654649627,6393.026504493329,651.5892191519379
"2012-09","usgs08164504",3874.670944681712,13039.430274700138,1302.8326380969565
"2012-10","usgs08164504",6006.203728485484,20711.9646205053,2019.005483099114
"2012-11","usgs08164504",15859.71278476382,53660.655199125926,5337.315969024556
"2012-12","usgs08164504",9657.053142780416,32325.324133853268,3206.2273429571187
"2013-01","usgs08164504",9739.05382217486,32567.847268134654,3269.648065518807
"2013-02","usgs08164504",8043.011381194431,27161.26555685253,2885.010322906234
"2013-03","usgs08164504",10916.915019998223,37471.212976604984,3908.92174630703
"2013-04","usgs08164504",8435.615778042187,28043.899724200175,2877.2725438107277
"2013-05","usgs08164504",10448.522122422319,33709.07866970059,3642.596289248098
"2013-06","usgs08164504",4088.7051756933674,12905.812518536879,1460.5780971955783
"2013-07","usgs08164504",3786.1048324428293,12477.104528857897,1287.2619133293576
"2013-08","usgs08164504",1602.6018686272987,5254.811146079739,538.9139635549885
"2013-09","usgs08164504",4165.696953608872,14018.264664296341,1398.9466617833841
"2013-10","usgs08164504",5904.35793184528,20355.405786448915,1985.142115605109
"2013-11","usgs08164504",15846.31833742652,53644.25367866378,5330.644262754829
"2013-12","usgs08164504",6984.580658142604,23192.02487644399,2357.999919900772
"2014-01","usgs08164504",9739.050810996363,32567.813737714132,3269.6465889071637
"2014-02","usgs08164504",8043.0085876857165,27161.253288953998,2885.0103593281697
"2014-03","usgs08164504",10916.910830734114,37471.17402968244,3908.920983444647
"2014-04","usgs08164504",8435.61218341052,28043.87321807612,2877.271238549834
"2014-05","usgs08164504",10448.517295429163,33709.05322790345,3642.59479124085
"2014-06","usgs08164504",4088.7031410799664,12905.801453559945,1460.577443626619
"2014-07","usgs08164504",3786.102843546762,12477.092381401662,1287.2616979871698
"2014-08","usgs08164504",1602.6009723758552,5254.807079532348,538.9134918243406
"2014-09","usgs08164504",4165.694573937349,14018.251977765984,1398.9456942135746
"2014-10","usgs08164504",5904.354424437945,20355.400122033632,1985.140038311006
"2014-11","usgs08164504",15846.308868693959,53644.21080258652,5330.639918208451
"2014-12","usgs08164504",6984.576471662843,23192.00543299991,2357.9976886106683
"2015-01","usgs08164504",9739.044962787053,32567.77113372698,3269.6440534679355
"2015-02","usgs08164504",8043.003854038992,27161.239250451363,2885.009833162765
"2015-03","usgs08164504",10916.904543903715,37471.13102760801,3908.919256039468
"2015-04","usgs08164504",8435.607454228488,28043.84140896813,2877.269484919939
"2015-05","usgs08164504",10448.511611633485,33709.028905609186,3642.5932726840406
"2015-06","usgs08164504",4088.700990980702,12905.790182653445,1460.5766704769178
"2015-07","usgs08164504",3786.1009095678287,12477.080802883831,1287.2614218633767
"2015-08","usgs08164504",1602.6001935430295,5254.803613542219,538.9130709168928
"2015-09","usgs08164504",4165.692586769622,14018.24108237449,1398.945054601482
"2015-10","usgs08164504",5904.351716565583,20355.400048896485,1985.1380533351032
"2015-11","usgs08164504",15846.301727293552,53644.185801194,5330.635770894635
"2015-12","usgs08164504",6984.573361156279,23191.994648540443,2357.995749891834
"2016-01","usgs08164504",9739.040710759511,32567.738466656814,3269.641844069843
"2016-02","usgs08164504",8132.853883197704,27463.975545088,2918.212786163778
"2016-03","usgs08164504",11547.984596031249,39651.47725208309,4121.587067455914
"2016-04","usgs08164504",7788.153446018786,25787.016528986707,2657.726129121041
"2016-05","usgs08164504",10489.431077417263,33833.0446349892,3658.646140889889
"2016-06","usgs08164504",4042.93785182166,12775.609121208257,1442.2637529888082
"2016-07","usgs08164504",3724.4147436430594,12276.443569324269,1265.9912920652291
"2016-08","usgs08164504",1941.8229591567585,6393.010249728346,651.587398220891
"2016-09","usgs08164504",3874.6642753940378,13039.391103902159,1302.8301679772244
"2016-10","usgs08164504",6006.193147713508,20711.957693382134,2018.9983937599125
"2016-11","usgs08164504",15859.684331951126,53660.54560262215,5337.301491861946
"2016-12","usgs08164504",9657.035529426024,32325.27085671574,3206.2178032188685
"2017-01","usgs08164504",9739.035727140505,32567.71034815455,3269.64029604889
"2017-02","usgs08164504",8042.996224820055,27161.23201803041,2885.008867926492
"2017-03","usgs08164504",10916.894177612205,37471.0712544117,3908.917507857488
"2017-04","usgs08164504",8435.599433954365,28043.788202404197,2877.266540600897
